Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
40,41,无锡新周刊,:【起底虐猫产业链：涉未成年人，私人定制视频可达四千元】#虐猫大学生退学后仍存在虐猫行为#山东理工大四学生范某庆拍摄虐猫视频贩卖被退学后，有知情人士向记者爆料，称范某庆依然存在虐猫行为。记者调查发现，范某庆背后，有一条完整的虐猫黑色产业链，这个群体被称为“舒克”。知情人士透露，“舒克”从动物救助站、送养人士处收集“货源”，捕捉大量流浪猫，制作原创虐猫视频线上贩卖，可选品种、大小及电击火烤开水烫等施虐方式，售价从10元到数百元不等，私人订制可达四千元。进群购买需先向群主提供购买者本人原创虐猫视频以验明身份。据了解，舒克群体包含未成年人，最小年龄10岁。http://t.cn/A6webSFG,2,2,1,04月25日
41,42,南京广播电视台,:【起底虐猫产业链：涉未成年人，私人定制视频可达四千元】#虐猫大学生退学后仍存在虐猫行为#山东理工大四学生范某庆拍摄虐猫视频贩卖被退学后，有知情人士向记者爆料，称范某庆依然存在虐猫行为。记者调查发现，范某庆背后，有一条完整的虐猫黑色产业链，这个群体被称为“舒克”。知情人士透露，“舒克”从动物救助站、送养人士处收集“货源”，捕捉大量流浪猫，制作原创虐猫视频线上贩卖，可选品种、大小及电击火烤开水烫等施虐方式，售价从10元到数百元不等，私人订制可达四千元。进群购买需先向群主提供购买者本人原创虐猫视频以验明身份。据了解，舒克群体包含未成年人，最小年龄10岁。http://t.cn/A6webSFG,0,0,0,04月25日
42,43,玫斯宠物食品,:#玫斯宠物食品[超话]#发布了头条文章：《被退学的虐猫狂魔，声称要虐杀1000只猫报复社会？！》近日，网友爆料山东理工大学一名大四学生范源庆虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖。这些被虐杀的猫，有一部分是山东理工大学校内流浪猫，也有一些是他假装爱心人士领养而来的。#大学生拍摄虐猫视频贩卖##拍摄虐猫视频大学生道歉#http://t.cn/A6we1Uo3,2,2,1,04月25日
43,44,白水法院,:【#起底虐猫产业链#：涉未成年人，私人定制视频可达四千元】#虐猫大学生退学后仍存在虐猫行为#山东理工大四学生范某庆拍摄虐猫视频贩卖被退学后，有知情人士向记者爆料，称范某庆依然存在虐猫行为。记者调查发现，范某庆背后，有一条完整的虐猫黑色产业链，这个群体被称为“舒克”。知情人士透露，“舒克”从动物救助站、送养人士处收集“货源”，捕捉大量流浪猫，制作原创虐猫视频线上贩卖，可选品种、大小及电击火烤开水烫等施虐方式，售价从10元到数百元不等，私人订制可达四千元。进群购买需先向群主提供购买者本人原创虐猫视频以验明身份。据了解，舒克群体包含未成年人，最小年龄10岁。http://t.cn/A6webSFG,4,8,6,04月25日
44,45,头条新闻,:【起底虐猫产业链：涉未成年人，私人定制视频售卖价达四千元】#虐猫大学生退学后仍存在虐猫行为#山东理工大四学生范某庆拍摄虐猫视频贩卖被退学后，有知情人士向记者爆料，称范某庆依然存在虐猫行为。记者调查发现，范某庆背后，有一条完整的虐猫黑色产业链，这个群体被称为“舒克”。知情人士透露，“舒克”从动物救助站、送养人士处收集“货源”，捕捉大量流浪猫，制作原创虐猫视频线上贩卖，可选品种、大小及电击火烤开水烫等施虐方式，售价从10元到数百元不等，私人订制可达四千元。进群购买需先向群主提供购买者本人原创虐猫视频以验明身份。据了解，舒克群体包含未成年人，最小年龄10岁。http://t.cn/A6webSFG,24631,5425,3642,04月25日
45,46,河北文艺广播,:#山东理工大学虐猫大学生被退学##大学生拍摄虐猫视频贩卖#【#抵制虐猫视频#尊重弱小生命】此前，山东理工大学范某庆虐猫事件在网络持续发酵，而实际上虐猫事件由来已久，虐猫视频也已形成一个灰色交易链，我们倡导尊重生命，善待动物，对生命的敬畏是人文关怀的一部分，而值得敬畏的生命不仅包括人的生命，也包括其他动物的生命。http://t.cn/A6wgv795,10,1,2,04月24日
46,47,经济观察报,:#山东理工大学虐猫大学生被退学##大学生拍摄虐猫视频贩卖#【#抵制虐猫视频#尊重弱小生命 呼吁《反虐待动物法》尽早出台】@世界动物保护协会@腾讯110此前，山东理工大学范某庆虐猫事件在网络持续发酵，而实际上虐猫事件由来已久，虐猫视频也已形成一个灰色交易链，我们倡导尊重生命，善待动物，对生命的敬畏是人文关怀的一部分，而值得敬畏的生命不仅包括人的生命，也包括其他动物的生命。http://t.cn/A6wgv795,516,58,122,04月24日
47,48,环球网-环球公益,:【超六成网友表示曾经遭遇虐待动物事件】在探讨“大学生虐待动物的原因”这一问题上，有34.6%的网友认为学校有关动物保护的教育不足是主要原因;27.41%的网友认为是由于“缺少专门的法律条例”;20.89%的网友表示“公众动物保护意识较低，社会倡导力弱”;17.1%的网友认为“视频倒卖产业链及其他利益链条”也是造成大学生虐待动物的一大诱因。当下，网络社交平台成为了动物保护的重要领地，发挥着不可或缺的舆论监督作用。那么，在网络上看到了虐待动物的视频，人们会怎么做?调查显示，超过四成的网友选择寻求动物保护组织或有关部门帮助，约三成网友会向平台举报该视频，超两成网友会直接发表评论并谴责该行为，仅有3.98%的网友选择“一扫而过，不发表任何意见”。就“保护流浪动物，动物保护组织最有效的行动”这一问题上，现阶段网友们还是更多认为“加强公益宣传和公众教育”应该是动物保护组织的主要发力点，占比43.15%。33.24%的网友认为动物保护组织可以推动立法工作的及时展开。而“提早设立流浪动物救助站”和“与相关部门达成合作，发挥监督作用”两项，分别有13.02%和10.59%的支持率。（公益时报）#拍摄虐猫视频大学生道歉##大学生拍摄虐猫视频贩卖#详情：http://t.cn/A6wEXmHu,2,1,0,04月22日
48,49,五一反邪教,#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6y,0,0,0,04月21日
49,50,齐鲁网,:#山东理工大学虐猫大学生被退学#【虐猫学生范某庆已被退学 ，网友质疑：#他退学后继续虐猫怎么办#】4月15日晚7点04分，山东理工大学在官方微博就“学校大四学生范某庆虐猫并拍摄视频贩卖”一事发布公告），称“已对范某庆作退学处理”。公告还指出， 学校对“学生存在的心理异常问题进行了心理辅导”。http://t.cn/A6wSlIdN,237,19,65,04月16日
50,51,原本宠物生活,:#大学生拍摄虐猫视频贩卖#恶魔肆意施虐，我们全力救赎禁食禁虐禁遗弃，强烈呼吁动保立法！期望恶人得到应有的制裁，致歉因此失去生命的猫咪们,0,0,0,04月16日
51,52,城市晚报官方微博,:【山东理工大四学生拍摄虐猫视频贩卖 校方：予以退学】#山东理工大学虐猫大学生被退学#针对近日网传的学生范源庆虐猫事件，4月15日晚@山东理工大学发布公告：经与公安机关一起调查核实，范源庆存在虐猫并在网上发布、转发他人虐猫视频情况。我校对此高度重视，并对学生存在的心理异常问题进行了心理辅导。依据我校学生学籍管理规定，对范源庆予以退学。,9,0,1,04月16日
52,53,财经新媒体,:【“范某庆虐猫事件”续：学区派出所未受理，称视频没发布就等于没发生】日前，网友@霸气旧菜菜在微博爆料“山东理工大学大四学生范某庆虐猫”，称在小动物还存活的情况下，用极端手段残忍虐待，并拍摄视频通过微博QQ等社交平台宣传贩卖。面对网友舆论，山东理工大学官方回应承认“范某庆确为我校2016级学生”，并且“已对该生进行严肃批评教育”。为进一步了解事件最新进展，闪电新闻记者来到山东理工大学校内的学区派出所，工作人员称，“我们没有受理也没有立案”，因为“从年前到放假他一直在家里（潍坊），他发视频是在家里发的，所以案发地应该在潍坊”。“他们是以什么身份来问的？谁是受害人谁报案。”工作人员补充道。http://t.cn/A6wiYPSa,18,5,15,04月16日
53,54,动听968,:【山东理工大学发布学生虐猫事件处理公告：依据规定予以退学】#山东理工大学虐猫大学生被退学#4月15日7时许，山东理工大学发布范源庆虐猫事件的处理公告，学校依据学生学籍管理规定，对范源庆予以退学。近日，网友曝料称山东理工大学一大四学生范某某血腥虐猫，并拍摄视频在网上贩卖，引起热议。http://t.cn/A6wisLO0,1,0,0,04月16日
54,55,陕西日报新媒体,:【大学生拍摄虐猫视频贩卖山东理工大学：予以退学】#山东理工大学虐猫大学生被退学#针对近日网传的学生范源庆虐猫事件，4月15日晚7时许，山东理工大学发布《关于对范源庆虐猫事件的处理公告》称，依据学校学生学籍管理规定，对范源庆予以退学。大学生拍摄虐猫视频贩卖山东理工大学：予以退学,0,0,0,04月16日
55,56,南宁共青团,:【大学生拍摄虐猫视频贩卖山东理工大学：予以退学】#山东理工大学虐猫大学生被退学#针对近日网传的学生范源庆虐猫事件，4月15日晚7时许，山东理工大学发布《关于对范源庆虐猫事件的处理公告》称，依据学校学生学籍管理规定，对范源庆予以退学。,0,0,0,04月16日
56,57,博山检察,:【山东理工大四学生拍摄虐猫视频贩卖 校方：予以退学】#山东理工大学虐猫大学生被退学#针对近日网传的学生范源庆虐猫事件，4月15日晚@山东理工大学发布公告：经与公安机关一起调查核实，范源庆存在虐猫并在网上发布、转发他人虐猫视频情况。我校对此高度重视，并对学生存在的心理异常问题进行了心理辅导。依据我校学生学籍管理规定，对范源庆予以退学。http://t.cn/A6w7R35ehttp://mapi/006P1P7Mly1gdupg22eqvj30j20bo0v0http://t.cn/A6w7R35e,0,0,2,04月16日
